"Gene.ID","DTL24h_WT_1","DTL24h_WT_2","DTL24h_WT_3","DTL24h_u5_1","DTL24h_u5_2","DTL24h_u5_3"
"AT1G53630",4.10740755499919,4.10740755499919,4.10740755499919,4.10740755499919,4.46486108417465,4.10740755499919
"AT1G53633",5.95103747111151,6.01844815266582,6.03018288233913,5.69050183108542,5.88844284575295,5.72526915958565
"AT1G07923",4.10740755499919,4.10740755499919,4.10740755499919,4.10740755499919,4.10740755499919,4.10740755499919
"AT1G07927",4.10740755499919,4.10740755499919,4.10740755499919,4.10740755499919,4.10740755499919,4.10740755499919
"AT1G53635",4.87759708108146,4.4587716313319,4.80986062512833,4.82606287230234,4.46486108417465,4.82651888721967
"AT1G53640",4.94917154456883,4.95783278903536,5.03006753559268,4.9831959149721,5.15907324053178,5.27977725877353
"AT1G53645",9.50627296530674,9.50087196244169,9.45089512680488,9.40757979695627,9.15748031947233,9.34044135873611
"AT1G53650",7.42270787708363,7.47307831551455,7.41163024127509,7.58718348983755,7.42688172078207,7.54684523208875
"AT1G53655",4.10740755499919,4.10740755499919,4.46122646472449,4.10740755499919,4.10740755499919,4.10740755499919
"AT1G53660",5.18441673279433,4.80505635067647,5.03006753559268,5.11375335223669,5.03927728792345,4.983746277718
"AT1G53670",10.6253221256629,10.4719852212205,10.7491966389262,10.899890666109,10.6561401946981,10.7405564233721
"AT1G53680",6.3229853494522,6.15807814837568,6.12538491942771,6.27762639431145,6.27488093489488,6.68118779866281
"AT1G53690",4.79788667287541,5.0238428891571,4.80986062512833,4.90887564065103,5.31341029032268,5.11437985734258
"AT1G53700",6.04883222778132,5.77429650353826,6.05466375904445,6.06958763652846,5.97052572181828,6.16736851946146
"AT1G53708",4.70678364854002,4.71303646027931,5.2025999588213,4.10740755499919,5.15907324053178,5.22785753877722
"AT1G07933",4.70678364854002,4.71303646027931,5.09147972539026,4.10740755499919,5.10125815217817,5.17289518253104
"AT1G53710",8.6508653985989,8.56573102588681,8.29853343472753,8.49632693710721,8.57948796345933,8.44458704601719
"AT1G53720",8.38974835998887,8.39086055845371,8.4354464792373,8.27462599657302,8.23092802100608,8.31157157427311
"AT1G53730",10.360789797584,10.3155822530198,10.4320022468715,10.4622137920912,10.2863560206344,10.4982395439003
"AT1G53750",11.3811060985179,11.3880534490355,11.5314461958571,11.3312515213459,11.3191095153495,11.2591045984474
"AT1G53760",7.92788167853599,7.88663909158531,7.92911416042063,7.72102525501264,7.87828222650487,7.82412150744543
"AT1G53770",7.86668641114307,7.95427850830317,8.07623972227853,8.15222094414007,7.97951270519066,8.26090978340095
"AT1G53780",11.2273503462571,11.2943660754961,10.9456823226164,11.2332589152322,11.273348268605,11.2959469597186
"AT1G53790",7.98656239475215,7.77536096097259,7.74405713516964,7.79424987400686,7.68175605181607,7.73010682501714
"AT1G53800",10.1198371051702,10.3512032188424,10.2526114992465,10.3806829091265,10.2248462524637,10.3429791151694
"AT1G53801",9.35036087665169,9.58824120901824,9.53844710472434,9.59242330097351,9.44428426709625,9.59012187800585
"AT1G53810",4.79788667287541,4.10740755499919,4.46122646472449,4.10740755499919,4.10740755499919,4.90938172491352
"AT1G53820",4.45510948178298,4.60309856812962,4.10740755499919,4.10740755499919,4.46486108417465,4.10740755499919
"AT1G07937",4.94917154456883,4.10740755499919,4.46122646472449,4.10740755499919,4.10740755499919,4.10740755499919
"AT1G53830",7.36158577501203,7.3682196415529,7.18991994603951,6.98983570276075,7.22378672734066,7.0769457442317
"AT1G53840",10.4630583387173,10.6346822599194,10.6356644870626,10.4996827492203,10.5679077946081,10.6104270217349
"AT1G53850",9.52216056246863,9.57079598402118,9.62098339696219,9.34110203808864,9.42654433772747,9.48616525463114
"AT1G53860",5.45234954158215,5.33960646152132,5.69049846882413,5.78915416614871,4.97222122507448,5.54506118197417
"AT1G53875",4.10740755499919,4.10740755499919,4.10740755499919,4.46951064907295,4.10740755499919,4.10740755499919
"AT1G53880",4.79788667287541,4.88555778877461,4.89089150819196,4.9831959149721,4.89878481432582,4.61849957829108
"AT1G53885",4.70678364854002,4.4587716313319,4.46122646472449,4.46951064907295,4.72342960448955,4.46974392927483
"AT1G53887",6.28440241470836,6.36165065921227,6.17044298395433,6.0442341716918,6.27488093489488,6.04532870157932
"AT1G53890",4.10740755499919,4.10740755499919,4.10740755499919,4.10740755499919,4.61164675042184,4.10740755499919
"AT1G53900",4.10740755499919,4.10740755499919,4.10740755499919,4.46951064907295,4.10740755499919,4.46974392927483
"AT1G53910",11.9673230395319,11.8956904006898,11.8674320174555,11.8489868565518,11.932961794367,11.7986766671289
"AT1G53920",6.44977964104621,7.07701503745805,6.61661703338305,6.89854406934651,7.12688581052456,6.93981482648948
"AT1G53930",4.10740755499919,4.10740755499919,4.10740755499919,4.10740755499919,4.46486108417465,4.10740755499919
"AT1G53935",4.70678364854002,4.95783278903536,4.71722685195714,4.61817221304275,4.97222122507448,4.46974392927483
"AT1G53940",7.97501744445112,7.87398920114303,7.92911416042063,7.53676400875193,7.84511702349107,7.74498060384419
"AT1G53950",5.41236873102952,5.42529779963574,5.14877150202547,5.05104751648622,5.40420012177932,5.46389854174713
"AT1G53970",5.23451405978917,5.08487002843189,4.89089150819196,4.82606287230234,4.81697122754392,4.82651888721967
"AT1G53980",4.94917154456883,5.0238428891571,4.71722685195714,4.61817221304275,4.72342960448955,4.73175964811187
"AT1G53990",6.56556181090723,6.36165065921227,6.50118226291077,6.16622339922045,6.55558760391758,6.34138111099539
"AT1G54000",9.83038159009129,9.6904938697793,9.82376045366559,9.44423384584761,9.71293473275327,9.48175860643001
"AT1G54010",11.387621746312,11.6303498867291,11.5606037640858,11.9630368609998,11.6730835153841,11.8469902093859
"AT1G54020",4.45510948178298,4.88555778877461,4.71722685195714,4.46951064907295,4.46486108417465,4.46974392927483
"AT1G54030",10.8737445813079,10.8321898329528,10.8090765743418,10.8410069674565,10.7491261110596,10.6965717835441
"AT1G54040",5.37078325049949,5.24586334117742,5.6572660536277,5.72431949046118,5.31341029032268,5.58348407635609
"AT1G54050",6.77107780811575,6.53797180951478,6.84862794907646,6.87131632830176,6.39436998373054,6.53086202977912
"AT1G54060",9.39419020293573,9.26568990621607,9.12421269707959,9.34110203808864,9.32007018119325,9.28334026248731
"AT1G54070",4.45510948178298,4.4587716313319,4.46122646472449,4.10740755499919,4.10740755499919,4.10740755499919
"AT1G54080",10.9752921185343,11.0066023807088,11.0242942933704,10.8027249708187,10.9322546775209,10.9463626722588
"AT1G54090",9.39419020293573,9.25601724160281,9.27995409819617,9.39826871462616,9.23343472522843,9.31836621032551
"AT1G54095",5.95103747111151,6.20142292199535,5.78484152204178,5.65566254661832,5.83048191575791,6.21310347253444
"AT1G54100",12.4576463551177,12.4720132419206,12.3275268719448,12.3448101432097,12.517100750369,12.1965261215169
"AT1G54110",6.86331465000627,7.20491185289762,6.80801147370667,6.74166322809368,6.7295959533984,7.42247654673146
